strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,year,session,same_candle,source_sleeve,expected_R,total_friction_cost,cost_to_risk,projected_net_R
P37_CAND_0303:BB Expansion Short,1579438800000,2020-01-19 13:00:00+00:00,1579780800000,2020-01-23 12:00:00+00:00,Short,8641.4,8404.925338484236,8400.724975996238,8822.16801728271,8400.724975996238,0.567,134.08113307943802,4.83263323346028,2.466450000000206,2.3816055306949018,4.848055530695108,-11.598162458299198,140.84666230427692,10140.846662304275,TP Hit,1.3081664835983273,95,False,False,False,False,2020-01-23 12:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0303:BB Expansion Short,1.331402687386683,21.278851222454584,0.11771358419656636,1.1237949551176065
P37_CAND_0303:Funding Reversal Short,1579881600000,2020-01-24 16:00:00+00:00,1579910400000,2020-01-25 00:00:00+00:00,Short,8505.0,8379.074021095446,8374.886577806543,8643.533422193455,8374.886577806543,0.755,95.07411407293799,6.373737942963531,3.178549999999341,3.1615196831221604,6.340069683121501,-3.343669723402,92.04404585337646,10232.89070815765,TP Hit,0.9089934898793153,8,False,False,False,False,2020-01-25 00:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0303:Funding Reversal Short,0.9392204432209859,16.05747734948703,0.11591049362126865,0.785696610610034
P37_CAND_0303:Funding Reversal Short,1580202000000,2020-01-28 09:00:00+00:00,1580220000000,2020-01-28 14:00:00+00:00,Short,9000.2,9161.48001629687,9156.901565514114,9156.901565514114,8852.638434485887,0.673,-108.5414509677927,6.111405325483897,3.0621499999995105,3.0812973767945735,6.143447376794084,0.0,-114.6528562932766,10118.237851864375,SL Hit,-1.029217645450666,5,False,False,False,False,2020-01-28 14:00:00,2020-01,2020,LONDON,False,P37_CAND_0303:Funding Reversal Short,0.9416725674053573,12.254852702277981,0.07820504321109839,0.8254689370768308
P37_CAND_0303:Funding Reversal Short,1580245200000,2020-01-28 21:00:00+00:00,1580252400000,2020-01-28 23:00:00+00:00,Short,9066.5,9243.190703724276,9238.57141801527,9238.57141801527,8903.42858198473,0.604,-106.72118504946289,5.529526592524731,2.718,2.790048568239843,5.508048568239843,0.0,-112.25071164198762,10005.987140222387,SL Hit,-1.0268451655846553,2,False,False,False,False,2020-01-28 23:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0303:Funding Reversal Short,0.9476961362682481,11.037575160764575,0.0641453141264,0.8414952850655991
P37_CAND_0303:Funding Reversal Short,1580288400000,2020-01-29 09:00:00+00:00,1580342400000,2020-01-30 00:00:00+00:00,Short,9390.3,9233.949198486407,9229.334531220797,9560.665468779203,9229.334531220797,0.604,94.43588411420966,5.624523257942895,2.838800000000439,2.787259028428729,5.626059028429168,-7.4000962302227995,96.21145708648956,10102.198597308878,TP Hit,0.917737629778866,15,False,False,False,False,2020-01-30 00:00:00,2020-01,2020,LONDON,False,P37_CAND_0303:Funding Reversal Short,0.9448244995458324,18.650678516594862,0.10947452350667604,0.7635752884420641
P37_CAND_0303:Funding Reversal Short,1580407200000,2020-01-30 18:00:00+00:00,1580464800000,2020-01-31 10:00:00+00:00,Short,9471.0,9302.79811419686,9298.14903967702,9653.35096032298,9298.14903967702,0.569,95.706873021987,5.341145563489007,2.70275,2.6453234017883367,5.348073401788337,-7.0206807700336995,97.38640822853168,10199.58500553741,TP Hit,0.9224074581522459,16,False,False,False,False,2020-01-31 10:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0303:Funding Reversal Short,0.9479026598863334,17.709899735311044,0.09711985998836156,0.7772174929472093
P37_CAND_0303:Funding Reversal Short,1580922000000,2020-02-05 17:00:00+00:00,1580925600000,2020-02-05 18:00:00+00:00,Short,9573.5,9708.87644794337,9704.024435725509,9704.024435725509,9452.59556427449,0.811,-109.79029928207332,7.819003649641037,3.909019999999764,3.9349819086857227,7.844001908685486,0.0,-117.60930293171435,10081.975702605696,SL Hit,-1.0371732096820958,1,False,False,False,False,2020-02-05 18:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0303:Funding Reversal Short,0.9262973255044004,15.663005558326525,0.1200005613605228,0.7783311585987003
P37_CAND_0303:BB Expansion Long,1580929200000,2020-02-05 19:00:00+00:00,1580947200000,2020-02-06 00:00:00+00:00,Long,9700.8,9559.46513313769,9564.247256766072,9564.247256766072,9842.391936926586,0.765,-108.12117314966666,7.367051413425166,3.6719999999994433,3.6583245757119767,7.33032457571142,12.0833450595,-127.57156962259182,9954.404132983105,SL Hit,-1.0350203409695653,5,False,False,False,False,2020-02-06 00:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0303:BB Expansion Long,1.0369029107238537,26.780721048636586,0.1961199783643943,0.7805369259337958
P37_CAND_0303:Funding Reversal Short,1580979600000,2020-02-06 09:00:00+00:00,1580990400000,2020-02-06 12:00:00+00:00,Short,9647.6,9799.8684597009,9794.970974213793,9794.970974213793,9509.809025786206,0.698,-106.28338487122767,6.787166492435613,3.3364399999991874,3.418444870000461,6.754884869999648,0.0,-113.07055136366327,9841.333581619443,SL Hit,-1.033232361482539,3,False,False,False,False,2020-02-06 12:00:00,2020-02,2020,LONDON,False,P37_CAND_0303:Funding Reversal Short,0.9349939833735488,13.542051362435261,0.0918908993760852,0.8033451303992146
P37_CAND_0303:BB Expansion Short,1583686800000,2020-03-08 17:00:00+00:00,1583708400000,2020-03-08 23:00:00+00:00,Short,8282.2,8059.64991712362,8055.622106070585,8451.87208362918,8055.622106070585,0.593,131.97219914569374,4.845358500427153,2.4846699999992232,2.388491954449929,4.873161954449152,0.0,127.12684064526658,9968.460422264709,TP Hit,1.311648198785415,6,False,False,False,False,2020-03-08 23:00:00,2020-03,2020,NEW_YORK,False,P37_CAND_0303:BB Expansion Short,1.3353869952148743,9.718520454876305,0.05727825253868099,1.2387963501243497
