strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,year,session,same_candle,source_sleeve,expected_R,total_friction_cost,cost_to_risk,projected_net_R
P37_CAND_0412:BB Expansion Short,1579438800000,2020-01-19 13:00:00+00:00,1579780800000,2020-01-23 12:00:00+00:00,Short,8641.4,8404.925338484236,8400.724975996238,8822.16801728271,8400.724975996238,0.567,134.08113307943802,4.83263323346028,2.466450000000206,2.3816055306949018,4.848055530695108,-11.598162458299198,140.84666230427692,10140.846662304275,TP Hit,1.3081664835983273,95,False,False,False,False,2020-01-23 12:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Short,1.331402687386683,21.278851222454584,0.11771358419656636,1.1237949551176065
P37_CAND_0412:Funding Reversal Short,1580202000000,2020-01-28 09:00:00+00:00,1580220000000,2020-01-28 14:00:00+00:00,Short,9000.2,9161.48001629687,9156.901565514114,9156.901565514114,8852.638434485887,0.667,-107.57377087001149,6.056920285435007,3.0348499999995147,3.0538266720980394,6.088676672097554,0.0,-113.63069115544648,10027.21597114883,SL Hit,-1.029217645450666,5,False,False,False,False,2020-01-28 14:00:00,2020-01,2020,LONDON,False,P37_CAND_0412:Funding Reversal Short,0.9416725674053573,12.145596957532561,0.07750782142912724,0.8254689370768308
P37_CAND_0412:Funding Reversal Short,1580288400000,2020-01-29 09:00:00+00:00,1580342400000,2020-01-30 00:00:00+00:00,Short,9390.3,9233.949198486407,9229.334531220797,9560.665468779203,9229.334531220797,0.605,94.59223491572325,5.633835382542138,2.8435000000004402,2.7918736956943393,5.6353736956947795,-7.412348045173499,96.37074757835462,10123.586718727183,TP Hit,0.9177376297788661,15,False,False,False,False,2020-01-30 00:00:00,2020-01,2020,LONDON,False,P37_CAND_0412:Funding Reversal Short,0.9448244995458324,18.681557123410418,0.10965577271777982,0.763575288442064
P37_CAND_0412:Funding Reversal Short,1580421600000,2020-01-30 22:00:00+00:00,1580446800000,2020-01-31 05:00:00+00:00,Short,9574.2,9413.218161893521,9408.513904941052,9749.486095058948,9408.513904941052,0.594,95.62321183524894,5.6392631940823765,2.845259999999438,2.794328629766718,5.6395886297661555,-3.0300483757698,93.01399701693636,10216.60071574412,TP Hit,0.9183947993840735,7,False,False,False,False,2020-01-31 05:00:00,2020-01,2020,OFF_HOURS,False,P37_CAND_0412:Funding Reversal Short,0.945232392810336,14.308900199618332,0.08163169015092926,0.8078053050141588
P37_CAND_0412:Funding Reversal Short,1580922000000,2020-02-05 17:00:00+00:00,1580925600000,2020-02-05 18:00:00+00:00,Short,9573.5,9708.87644794337,9704.024435725509,9704.024435725509,9452.59556427449,0.813,-110.06105217796004,7.83828602608898,3.9186599999997633,3.944685933121445,7.8633459331212086,0.0,-117.89933820404902,10098.701377540072,SL Hit,-1.0371732096820956,1,False,False,False,False,2020-02-05 18:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0412:Funding Reversal Short,0.9262973255044004,15.70163195921019,0.12029649369433418,0.7783311585987003
P37_CAND_0412:BB Expansion Long,1580929200000,2020-02-05 19:00:00+00:00,1580947200000,2020-02-06 00:00:00+00:00,Long,9700.8,9559.46513313769,9564.247256766072,9564.247256766072,9842.391936926586,0.766,-108.26250801652897,7.376681545991735,3.6767999999994427,3.6631066993403585,7.339906699339801,12.0991402818,-127.73832984432072,9970.96304769575,SL Hit,-1.0350203409695655,5,False,False,False,False,2020-02-06 00:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Long,1.0369029107238537,26.815728527131537,0.19637634434918436,0.7805369259337958
P37_CAND_0412:Funding Reversal Short,1581440400000,2020-02-11 17:00:00+00:00,1581490800000,2020-02-12 07:00:00+00:00,Short,10263.3,10458.453453792588,10453.226840372403,10453.226840372403,10083.813159627598,0.54,-105.3828650479981,5.594873432523999,2.7972000000001573,2.822371246900148,5.619571246900305,-16.573798800000002,-94.40393968052209,9876.559108015228,SL Hit,-1.0275190879284741,14,False,False,False,False,2020-02-12 07:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0412:Funding Reversal Short,0.9450314659079683,27.788243479424306,0.1463102499095854,0.6740865586679954
P37_CAND_0412:BB Expansion Short,1583686800000,2020-03-08 17:00:00+00:00,1583708400000,2020-03-08 23:00:00+00:00,Short,8282.2,8059.64991712362,8055.622106070585,8451.87208362918,8055.622106070585,0.595,132.4172993114465,4.861700350344277,2.493049999999221,2.3965475765559994,4.88959757655522,0.0,127.55559896110222,10004.114706976328,TP Hit,1.311648198785415,6,False,False,False,False,2020-03-08 23:00:00,2020-03,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Short,1.3353869952148743,9.751297926899497,0.057471433828862044,1.2387963501243497
P37_CAND_0412:BB Expansion Short,1584003600000,2020-03-12 09:00:00+00:00,1584007200000,2020-03-12 10:00:00+00:00,Short,7379.2,7087.874364285765,7084.332198186672,7598.144017305597,7084.332198186672,0.465,135.46642060711906,3.3635947896964407,1.697250000000254,1.6471072360783683,3.344357236078622,0.0,132.10282581742263,10136.217532793751,TP Hit,1.3305941824736345,1,False,False,False,False,2020-03-12 10:00:00,2020-03,2020,LONDON,False,P37_CAND_0412:BB Expansion Short,1.3467725925653302,6.707952025775063,0.0306377498153432,1.2808849585538395
P37_CAND_0412:Funding Reversal Long,1584126000000,2020-03-13 19:00:00+00:00,1584306000000,2020-03-15 21:00:00+00:00,Long,4968.9,5877.398227162747,5880.338396360928,4052.4216036390726,5880.338396360928,0.111,100.843303215065,0.6019695516075325,0.27860999999992325,0.3263587809980054,0.6049687809979287,-2.1471829406382,102.38851660409567,10238.606049397848,TP Hit,0.9912925724928527,50,False,False,False,False,2020-03-15 21:00:00,2020-03,2020,NEW_YORK,False,P37_CAND_0412:Funding Reversal Long,0.9945006887014343,3.3541212732436616,0.0036597930584746086,0.9615295800665279
P37_CAND_0412:BB Expansion Short,1584356400000,2020-03-16 11:00:00+00:00,1584360000000,2020-03-16 12:00:00+00:00,Short,4428.9,4782.906013131423,4780.515755253796,4780.515755253796,4044.9502719402276,0.294,-104.07776786063837,1.354135483930319,0.6615,0.7027358160223193,1.3642358160223194,0.0,-105.4319033445687,10133.174146053278,SL Hit,-1.006797925980028,1,False,False,False,False,2020-03-16 12:00:00,2020-03,2020,LONDON,False,P37_CAND_0412:BB Expansion Short,1.0919582593295265,2.718371299952638,0.007731085024874721,1.0656620517619255
P37_CAND_0412:BB Expansion Long,1585850400000,2020-04-02 18:00:00+00:00,1585850400000,2020-04-02 18:00:00+00:00,Long,7085.6,6876.81108320958,6880.2512088139865,6880.2512088139865,7363.257765536129,0.501,-104.60324731200065,3.497583976344,1.798590000000073,1.723502927807708,3.522092927807781,0.0,-108.10083128834465,10025.073314764932,SL Hit,-1.0167525972981764,0,False,False,False,False,2020-04-02 18:00:00,2020-04,2020,NEW_YORK,True,P37_CAND_0412:BB Expansion Long,1.3521275870799474,7.0196769041517815,0.03418416472582521,1.2838957213597375
P37_CAND_0412:BB Expansion Long,1587027600000,2020-04-16 09:00:00+00:00,1587247200000,2020-04-18 22:00:00+00:00,Long,7043.1,7277.906029764426,7281.546803166009,6865.415501720473,7281.546803166009,0.576,135.2482731443094,4.124449736572155,2.016,2.0970854793117613,4.113085479311762,-1.2834800517887996,132.40730345952602,10157.480618224456,TP Hit,1.3214772928307847,61,False,False,False,False,2020-04-18 22:00:00,2020-04,2020,LONDON,False,P37_CAND_0412:BB Expansion Long,1.3419673943131065,9.521015267672716,0.05358382616301491,1.24893991833565
P37_CAND_0412:BB Expansion Short,1587412800000,2020-04-20 20:00:00+00:00,1587488400000,2020-04-21 17:00:00+00:00,Short,6763.3,6916.714835724877,6913.258206621566,6913.258206621566,6563.170824136713,0.693,-106.31648115733967,4.7401251405786695,2.3700600000000502,2.3954439685942877,4.765503968594338,0.39823694063999987,-111.45484323855834,10046.025774985897,SL Hit,-1.0230506164429787,21,False,False,False,False,2020-04-21 17:00:00,2020-04,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Short,1.3345663459975348,9.903866049813008,0.06604417506009762,1.239264506083974
P37_CAND_0412:BB Expansion Long,1587657600000,2020-04-23 16:00:00+00:00,1587945600000,2020-04-27 00:00:00+00:00,Long,7531.9,7759.293641439441,7763.175229053967,7358.914635081144,7763.175229053967,0.594,135.07182301502803,4.541484511507514,2.2275,2.3056630430286367,4.533163043028637,4.8173202680922,125.71301823542834,10171.738793221322,TP Hit,1.3145253157462649,80,False,False,False,False,2020-04-27 00:00:00,2020-04,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Long,1.3369641366045906,13.89196782262835,0.08030718569252868,1.2017668542939361
P37_CAND_0412:BB Expansion Long,1588161600000,2020-04-29 12:00:00+00:00,1588165200000,2020-04-29 13:00:00+00:00,Long,8128.9,8280.355327381973,8284.497576170057,8009.920945157558,8284.497576170057,0.885,134.037964733046,7.261095482366523,3.584249999999356,3.665890177454821,7.250140177454178,0.0,126.7768692506795,10298.515662472002,TP Hit,1.2729578965183246,1,False,False,False,False,2020-04-29 13:00:00,2020-04,2020,LONDON,False,P37_CAND_0412:BB Expansion Long,1.307772837631867,14.5112356598207,0.12196462376539505,1.1699597034336804
P37_CAND_0412:BB Expansion Long,1588194000000,2020-04-29 21:00:00+00:00,1588215600000,2020-04-30 03:00:00+00:00,Long,8925.4,9268.842908578174,9273.479648402374,8667.04265315029,9273.479648402374,0.406,139.43782088273863,3.6934313104413694,1.8270000000000002,1.88251636862522,3.70951636862522,0.47104011354399994,135.27334945875327,10433.789011930756,TP Hit,1.3293328514399125,6,False,False,False,False,2020-04-30 03:00:00,2020-04,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Long,1.3472798534537447,7.873987792610589,0.030477119728246127,1.2722130560935325
P37_CAND_0412:Funding Reversal Short,1588237200000,2020-04-30 09:00:00+00:00,1588237200000,2020-04-30 09:00:00+00:00,Short,9116.3,8751.188937433835,8746.815529669002,9496.204470330998,8746.815529669002,0.278,101.50087539339361,2.4835809623033036,1.2760200000000406,1.2158073586236424,2.491827358623683,0.0,99.0172944310903,10532.806306361848,TP Hit,0.961060190336939,0,False,False,False,False,2020-04-30 09:00:00,2020-04,2020,LONDON,True,P37_CAND_0412:Funding Reversal Short,0.9725720521505755,4.975408320926986,0.013096472164678833,0.9254624400474143
P37_CAND_0412:Funding Reversal Short,1588784400000,2020-05-06 17:00:00+00:00,1588806000000,2020-05-06 23:00:00+00:00,Short,9268.1,9077.140859988927,9072.604557710072,9472.915442289928,9072.604557710072,0.526,100.44450764582442,4.824798346177088,2.4511599999999234,2.386094998677807,4.8372549986777305,0.0,95.61970929964733,10628.426015661496,TP Hit,0.9323473751591422,6,False,False,False,False,2020-05-06 23:00:00,2020-05,2020,NEW_YORK,False,P37_CAND_0412:Funding Reversal Short,0.954495618612552,9.662053344854819,0.047174437810102395,0.8648103756275665
P37_CAND_0412:BB Expansion Long,1588874400000,2020-05-07 18:00:00+00:00,1589007600000,2020-05-09 07:00:00+00:00,Long,9844.5,9603.148074448218,9607.952050473454,9607.952050473454,10161.381041009094,0.459,-110.78053382826803,4.463235233085866,2.239919999999633,2.205024995583277,4.44494499558291,5.7855262124349,-121.0292952737888,10507.396720387707,SL Hit,-1.020308677521201,37,False,False,False,False,2020-05-09 07:00:00,2020-05,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Long,1.3396059515347103,14.693706441103675,0.06211724291211703,1.204274267630316
P37_CAND_0412:Funding Reversal Short,1591088400000,2020-06-02 09:00:00+00:00,1591106400000,2020-06-02 14:00:00+00:00,Short,10112.5,9946.604030367478,9941.633213760599,10293.4667862394,9941.633213760599,0.597,99.03989387061556,5.987642553064692,3.0387300000000868,2.967577514307033,6.006307514307119,0.0,93.05225131755087,10600.448971705257,TP Hit,0.9167205379503126,5,False,False,False,False,2020-06-02 14:00:00,2020-06,2020,LONDON,False,P37_CAND_0412:Funding Reversal Short,0.9441886535652055,11.993950067371811,0.06627707943879318,0.8331717700831399
P37_CAND_0412:ATR Expansion Short,1591110000000,2020-06-02 15:00:00+00:00,1591282800000,2020-06-04 15:00:00+00:00,Short,9579.7,9849.088306630898,9844.16622351914,9844.16622351914,9194.92566472129,0.408,-109.91042910540605,3.963472814552703,1.946159999999436,2.0082099095973387,3.9543699095967746,-2.2345254678192,-111.63937645213956,10488.809595253115,SL Hit,-1.0186113865364814,48,False,False,False,False,2020-06-04 15:00:00,2020-06,2020,NEW_YORK,False,P37_CAND_0412:ATR Expansion Short,1.4549091757680184,10.152368191968677,0.03838814672390089,1.3608205808564966
P37_CAND_0412:BB Expansion Short,1591894800000,2020-06-11 17:00:00+00:00,1591894800000,2020-06-11 17:00:00+00:00,Short,9086.7,9276.409101482337,9271.7732148749,9271.7732148749,8820.838868229306,0.556,-105.47826042417901,5.10494433021209,2.54647999999996,2.577552953734965,5.124032953734925,0.0,-110.5832047543911,10378.226390498723,SL Hit,-1.0250489332590382,0,False,False,False,False,2020-06-11 17:00:00,2020-06,2020,NEW_YORK,True,P37_CAND_0412:BB Expansion Short,1.436518687755027,10.228977283947016,0.05526989570512035,1.3371124005156019
P37_CAND_0412:Low-Activity Filler Short,1592254800000,2020-06-15 21:00:00+00:00,1592650800000,2020-06-20 11:00:00+00:00,Short,9464.3,9172.494587035337,9167.910631719478,9641.459639017441,9167.910631719478,0.603,175.95866401769152,5.618993567991154,2.846160000000702,2.76412505546266,5.610285055463362,-2.7371916284984996,173.07686207819887,10551.303252576925,TP Hit,1.647132578182402,110,False,False,False,False,2020-06-20 11:00:00,2020-06,2020,NEW_YORK,False,P37_CAND_0412:Low-Activity Filler Short,1.673007294010916,13.966470251953016,0.07883550863737074,1.542268473716769
P37_CAND_0412:Funding Reversal Short,1595782800000,2020-07-26 17:00:00+00:00,1595811600000,2020-07-27 01:00:00+00:00,Short,9901.7,10076.821428694795,10071.785535926832,10071.785535926832,9741.594464073169,0.639,-111.90259293597356,6.3831375964679875,3.1950000000000003,3.217935478728134,6.412935478728134,-2.9939491030176,-115.29178142942395,10436.0114711475,SL Hit,-1.0296080012948838,8,False,False,False,False,2020-07-27 01:00:00,2020-07,2020,NEW_YORK,False,P37_CAND_0412:Funding Reversal Short,0.9413236408045137,15.790022178213722,0.0928357728490585,0.7960407411972235
P37_CAND_0412:Funding Reversal Short,1595840400000,2020-07-27 09:00:00+00:00,1595854800000,2020-07-27 13:00:00+00:00,Short,10177.9,10388.91671491906,10383.724852492815,10383.724852492815,9982.175147507187,0.52,-109.72869175791129,5.347372345878956,2.6260000000005674,2.6997684616475452,5.325768461648113,0.0,-115.07606410379024,10320.935407043711,SL Hit,-1.0252246624417063,4,False,False,False,False,2020-07-27 13:00:00,2020-07,2020,LONDON,False,P37_CAND_0412:Funding Reversal Short,0.9509291522492175,10.67314080752707,0.05185545223650607,0.8512071287174751
P37_CAND_0412:BB Expansion Long,1595869200000,2020-07-27 17:00:00+00:00,1595883600000,2020-07-27 21:00:00+00:00,Long,10732.1,10997.518872831084,11003.020383022595,10477.821655279666,11003.020383022595,0.415,110.14883222489973,4.50889591611245,2.240999999999849,2.283126729476871,4.52412672947672,0.0,105.63993630878728,10426.5753433525,TP Hit,1.0438123353485012,4,False,False,False,False,2020-07-27 21:00:00,2020-07,2020,NEW_YORK,False,P37_CAND_0412:BB Expansion Long,1.065448114823003,9.03302264558917,0.03552415230453087,0.9798477478241335
P37_CAND_0412:Funding Reversal Short,1595948400000,2020-07-28 15:00:00+00:00,1596258000000,2020-08-01 05:00:00+00:00,Short,11179.1,11580.112144610146,11574.324982119088,11574.324982119088,10795.015017880913,0.268,-107.47125475551906,3.04973442737776,1.4954399999999806,1.5509595476036921,3.0463995476036727,-22.1539118111756,-88.36707737172121,10338.208265980773,SL Hit,-1.0146427041631565,86,False,False,False,False,2020-08-01 05:00:00,2020-07,2020,NEW_YORK,False,P37_CAND_0412:Funding Reversal Short,0.971813522666837,28.25004578615703,0.07147839095263687,0.7051031086644606
P37_CAND_0412:Funding Reversal Short,1596279600000,2020-08-01 11:00:00+00:00,1596308400000,2020-08-01 19:00:00+00:00,Short,11632.1,11879.882165743215,11873.945193146641,11873.945193146641,11401.93480685336,0.219,-54.2642942977639,2.5745620471488824,1.2789600000000318,1.3001969986495896,2.5791569986496214,-0.7849025087894999,-56.05395383612328,10282.154312144648,SL Hit,-1.0245486483288242,8,False,False,False,False,2020-08-01 19:00:00,2020-08,2020,LONDON,False,P37_CAND_0412:Funding Reversal Short,0.9517046427591462,5.9386215545880034,0.02455546656652867,0.8395792246471432
P37_CAND_0412:Funding Reversal Short,1596481200000,2020-08-03 19:00:00+00:00,1596488400000,2020-08-03 21:00:00+00:00,Short,11421.5,11223.48767970112,11217.878740330956,11636.581259669043,11217.878740330956,0.246,48.71103079352443,2.785333484603238,1.407119999999839,1.3797990850603636,2.7869190850602026,0.0,45.92569730892119,10328.080009453568,TP Hit,0.9206395787507099,2,False,False,False,False,2020-08-03 21:00:00,2020-08,2020,NEW_YORK,False,P37_CAND_0412:Funding Reversal Short,0.9467178125252138,5.572252569663441,0.025907661961054918,0.8414021134965353
