strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,year,session,same_candle,source_sleeve,expected_R,total_friction_cost,cost_to_risk,projected_net_R
P43_CAND_0003:BB Expansion Short,1579438800000,2020-01-19 13:00:00+00:00,1579780800000,2020-01-23 12:00:00+00:00,Short,8641.4,8404.925338484236,8400.724975996238,8822.16801728271,8400.724975996238,0.567,134.08113307943802,4.83263323346028,2.466450000000206,2.3816055306949018,4.848055530695108,-11.598162458299198,140.84666230427692,10140.846662304275,TP Hit,1.3081664835983273,95,False,False,False,False,2020-01-23 12:00:00,2020-01,2020,NEW_YORK,False,P43_CAND_0003:BB Expansion Short,1.331402687386683,21.278851222454584,0.11771358419656636,1.1237949551176065
P43_CAND_0003:Funding Reversal Short,1579881600000,2020-01-24 16:00:00+00:00,1579910400000,2020-01-25 00:00:00+00:00,Short,8505.0,8379.074021095446,8374.886577806543,8643.533422193455,8374.886577806543,0.755,95.07411407293799,6.373737942963531,3.178549999999341,3.1615196831221604,6.340069683121501,-3.343669723402,92.04404585337646,10232.89070815765,TP Hit,0.9089934898793153,8,False,False,False,False,2020-01-25 00:00:00,2020-01,2020,NEW_YORK,False,P43_CAND_0003:Funding Reversal Short,0.9392204432209859,16.05747734948703,0.11591049362126865,0.785696610610034
P43_CAND_0003:Funding Reversal Short,1580202000000,2020-01-28 09:00:00+00:00,1580220000000,2020-01-28 14:00:00+00:00,Short,9000.2,9161.48001629687,9156.901565514114,9156.901565514114,8852.638434485887,0.673,-108.5414509677927,6.111405325483897,3.0621499999995105,3.0812973767945735,6.143447376794084,0.0,-114.6528562932766,10118.237851864375,SL Hit,-1.029217645450666,5,False,False,False,False,2020-01-28 14:00:00,2020-01,2020,LONDON,False,P43_CAND_0003:Funding Reversal Short,0.9416725674053573,12.254852702277981,0.07820504321109839,0.8254689370768308
P43_CAND_0003:Funding Reversal Short,1580288400000,2020-01-29 09:00:00+00:00,1580342400000,2020-01-30 00:00:00+00:00,Short,9390.3,9233.949198486407,9229.334531220797,9560.665468779203,9229.334531220797,0.611,95.5303397248048,5.689708130137597,2.8717000000004447,2.8195616992880024,5.691261699288447,-7.4858589348777,97.3264905295449,10215.56434239392,TP Hit,0.917737629778866,15,False,False,False,False,2020-01-30 00:00:00,2020-01,2020,LONDON,False,P43_CAND_0003:Funding Reversal Short,0.9448244995458324,18.866828764303744,0.11074326798440243,0.7635752884420641
P43_CAND_0003:BB Expansion Long,1580929200000,2020-02-05 19:00:00+00:00,1580947200000,2020-02-06 00:00:00+00:00,Long,9700.8,9559.46513313769,9564.247256766072,9564.247256766072,9842.391936926586,0.775,-109.53452181828975,7.463352739090855,3.719999999999436,3.7061458119957935,7.42614581199523,12.2412972825,-129.2391718398806,10086.325170554039,SL Hit,-1.0350203409695653,5,False,False,False,False,2020-02-06 00:00:00,2020-02,2020,NEW_YORK,False,P43_CAND_0003:BB Expansion Long,1.0369029107238537,27.130795833586085,0.19868363821229487,0.7805369259337958
P43_CAND_0003:Funding Reversal Short,1580979600000,2020-02-06 09:00:00+00:00,1580990400000,2020-02-06 12:00:00+00:00,Short,9647.6,9799.8684597009,9794.970974213793,9794.970974213793,9509.809025786206,0.707,-107.65380100853577,6.874680100504268,3.3794599999991766,3.4625222393844215,6.841982239383598,0.0,-114.52848110904003,9971.796689445,SL Hit,-1.033232361482539,3,False,False,False,False,2020-02-06 12:00:00,2020-02,2020,LONDON,False,P43_CAND_0003:Funding Reversal Short,0.9349939833735488,13.716662339887865,0.09307573905285421,0.8033451303992147
P43_CAND_0003:Funding Reversal Short,1581012000000,2020-02-06 18:00:00+00:00,1581206400000,2020-02-09 00:00:00+00:00,Short,9776.7,9961.947337753887,9956.968853327224,9956.968853327224,9606.291146672775,0.569,-105.4057351819613,5.615645167590981,2.8051699999991304,2.8327576387714015,5.637927638770532,-17.883274234496696,-93.13810611505559,9878.658583329945,SL Hit,-1.0276169972503588,54,False,False,False,False,2020-02-09 00:00:00,2020-02,2020,NEW_YORK,False,P43_CAND_0003:Funding Reversal Short,0.945303917909218,29.136847040858207,0.16162995716164655,0.6612442392420008
P43_CAND_0003:BB Expansion Short,1583686800000,2020-03-08 17:00:00+00:00,1583708400000,2020-03-08 23:00:00+00:00,Short,8282.2,8059.64991712362,8055.622106070585,8451.87208362918,8055.622106070585,0.596,132.63984939432285,4.869871275302839,2.4972399999992194,2.4005753876090345,4.897815387608254,0.0,127.76997811902001,10006.428561448965,TP Hit,1.3116481987854145,6,False,False,False,False,2020-03-08 23:00:00,2020-03,2020,NEW_YORK,False,P43_CAND_0003:BB Expansion Short,1.3353869952148743,9.767686662911093,0.05756802447395257,1.2387963501243497
P43_CAND_0003:BB Expansion Short,1584003600000,2020-03-12 09:00:00+00:00,1584007200000,2020-03-12 10:00:00+00:00,Short,7379.2,7087.874364285765,7084.332198186672,7598.144017305597,7084.332198186672,0.465,135.46642060711906,3.3635947896964407,1.697250000000254,1.6471072360783683,3.344357236078622,0.0,132.10282581742263,10138.531387266388,TP Hit,1.3305941824736345,1,False,False,False,False,2020-03-12 10:00:00,2020-03,2020,LONDON,False,P43_CAND_0003:BB Expansion Short,1.3467725925653302,6.707952025775063,0.0306377498153432,1.2808849585538395
P43_CAND_0003:Funding Reversal Long,1584126000000,2020-03-13 19:00:00+00:00,1584306000000,2020-03-15 21:00:00+00:00,Long,4968.9,5877.398227162747,5880.338396360928,4052.4216036390726,5880.338396360928,0.111,100.843303215065,0.6019695516075325,0.27860999999992325,0.3263587809980054,0.6049687809979287,-2.1471829406382,102.38851660409567,10240.919903870485,TP Hit,0.9912925724928527,50,False,False,False,False,2020-03-15 21:00:00,2020-03,2020,NEW_YORK,False,P43_CAND_0003:Funding Reversal Long,0.9945006887014343,3.3541212732436616,0.0036597930584746086,0.9615295800665279
P43_CAND_0003:BB Expansion Short,1584356400000,2020-03-16 11:00:00+00:00,1584360000000,2020-03-16 12:00:00+00:00,Short,4428.9,4782.906013131423,4780.515755253796,4780.515755253796,4044.9502719402276,0.294,-104.07776786063837,1.354135483930319,0.6615,0.7027358160223193,1.3642358160223194,0.0,-105.4319033445687,10135.488000525915,SL Hit,-1.006797925980028,1,False,False,False,False,2020-03-16 12:00:00,2020-03,2020,LONDON,False,P43_CAND_0003:BB Expansion Short,1.0919582593295265,2.718371299952638,0.007731085024874721,1.0656620517619255
P43_CAND_0003:BB Expansion Long,1585850400000,2020-04-02 18:00:00+00:00,1585850400000,2020-04-02 18:00:00+00:00,Long,7085.6,6876.81108320958,6880.2512088139865,6880.2512088139865,7363.257765536129,0.501,-104.60324731200065,3.497583976344,1.798590000000073,1.723502927807708,3.522092927807781,0.0,-108.10083128834465,10027.387169237569,SL Hit,-1.0167525972981764,0,False,False,False,False,2020-04-02 18:00:00,2020-04,2020,NEW_YORK,True,P43_CAND_0003:BB Expansion Long,1.3521275870799474,7.0196769041517815,0.03418416472582521,1.2838957213597375
P43_CAND_0003:BB Expansion Long,1587027600000,2020-04-16 09:00:00+00:00,1587247200000,2020-04-18 22:00:00+00:00,Long,7043.1,7277.906029764426,7281.546803166009,6865.415501720473,7281.546803166009,0.576,135.2482731443094,4.124449736572155,2.016,2.0970854793117613,4.113085479311762,-1.2834800517887996,132.40730345952602,10159.794472697093,TP Hit,1.3214772928307847,61,False,False,False,False,2020-04-18 22:00:00,2020-04,2020,LONDON,False,P43_CAND_0003:BB Expansion Long,1.3419673943131065,9.521015267672716,0.05358382616301491,1.24893991833565
P43_CAND_0003:BB Expansion Short,1587412800000,2020-04-20 20:00:00+00:00,1587488400000,2020-04-21 17:00:00+00:00,Short,6763.3,6916.714835724877,6913.258206621566,6913.258206621566,6563.170824136713,0.693,-106.31648115733967,4.7401251405786695,2.3700600000000502,2.3954439685942877,4.765503968594338,0.39823694063999987,-111.45484323855834,10048.339629458535,SL Hit,-1.0230506164429787,21,False,False,False,False,2020-04-21 17:00:00,2020-04,2020,NEW_YORK,False,P43_CAND_0003:BB Expansion Short,1.3345663459975348,9.903866049813008,0.06604417506009762,1.239264506083974
P43_CAND_0003:BB Expansion Long,1587657600000,2020-04-23 16:00:00+00:00,1587945600000,2020-04-27 00:00:00+00:00,Long,7531.9,7759.293641439441,7763.175229053967,7358.914635081144,7763.175229053967,0.594,135.07182301502803,4.541484511507514,2.2275,2.3056630430286367,4.533163043028637,4.8173202680922,125.71301823542834,10174.05264769396,TP Hit,1.3145253157462649,80,False,False,False,False,2020-04-27 00:00:00,2020-04,2020,NEW_YORK,False,P43_CAND_0003:BB Expansion Long,1.3369641366045906,13.89196782262835,0.08030718569252868,1.2017668542939361
P43_CAND_0003:BB Expansion Long,1588161600000,2020-04-29 12:00:00+00:00,1588165200000,2020-04-29 13:00:00+00:00,Long,8128.9,8280.355327381973,8284.497576170057,8009.920945157558,8284.497576170057,0.885,134.037964733046,7.261095482366523,3.584249999999356,3.665890177454821,7.250140177454178,0.0,126.7768692506795,10300.82951694464,TP Hit,1.2729578965183246,1,False,False,False,False,2020-04-29 13:00:00,2020-04,2020,LONDON,False,P43_CAND_0003:BB Expansion Long,1.307772837631867,14.5112356598207,0.12196462376539505,1.1699597034336804
P43_CAND_0003:BB Expansion Long,1588194000000,2020-04-29 21:00:00+00:00,1588215600000,2020-04-30 03:00:00+00:00,Long,8925.4,9268.842908578174,9273.479648402374,8667.04265315029,9273.479648402374,0.406,139.43782088273863,3.6934313104413694,1.8270000000000002,1.88251636862522,3.70951636862522,0.47104011354399994,135.27334945875327,10436.102866403393,TP Hit,1.3293328514399125,6,False,False,False,False,2020-04-30 03:00:00,2020-04,2020,NEW_YORK,False,P43_CAND_0003:BB Expansion Long,1.3472798534537447,7.873987792610589,0.030477119728246127,1.2722130560935325
